"ANO";"MES";"DIA";"HORA";"DIA_DA_SEMANA";"QTD";"QTD_NEGADA";"QTD_NEG_OP";"QTD_APROVADA";"QTD_CREDITOR_DISTINCT"
"17";"08";"08";"19";3;4070;533;374;3091;97813
"17";"08";"08";"20";3;4309;541;387;3282;97813
"17";"08";"08";"21";3;6863;550;2743;3482;97813
"17";"08";"08";"22";3;4164;564;387;3126;97813
"17";"08";"08";"23";3;3061;433;303;2253;97813
"17";"08";"09";"00";4;1836;255;255;1291;97813
"17";"08";"09";"01";4;1006;175;165;646;97813
"17";"08";"09";"02";4;840;105;327;388;97813
"17";"08";"09";"03";4;395;69;79;236;97813
"17";"08";"09";"04";4;287;42;49;188;97813
"17";"08";"09";"05";4;267;21;53;187;97813
"17";"08";"09";"06";4;384;36;36;304;97813
"17";"08";"09";"07";4;1046;95;123;808;97813
"17";"08";"09";"08";4;2366;204;212;1915;97813
"17";"08";"09";"09";4;7357;351;2341;4589;97813
"17";"08";"09";"10";4;7969;473;1363;6035;97813
"17";"08";"09";"11";4;6987;476;964;5434;97813
"17";"08";"09";"12";4;4283;440;394;3382;97813
"17";"08";"09";"13";4;4764;655;458;3555;97813
"17";"08";"09";"14";4;5165;574;489;4017;97813
"17";"08";"09";"15";4;4985;577;472;3832;97813
"17";"08";"09";"16";4;4966;650;441;3791;97813
"17";"08";"09";"17";4;4250;471;457;3239;97813
"17";"08";"09";"18";4;3749;433;374;2884;97813
"17";"08";"09";"19";4;3749;460;358;2861;97813
"17";"08";"09";"20";4;4001;534;361;3024;97813
"17";"08";"09";"21";4;6515;493;2583;3340;97813
"17";"08";"09";"22";4;3978;475;394;3016;97813
"17";"08";"09";"23";4;2774;326;310;2062;97813
"17";"08";"10";"00";5;1717;271;204;1206;97813
"17";"08";"10";"01";5;980;120;132;697;97813
"17";"08";"10";"02";5;846;117;332;387;97813
"17";"08";"10";"03";5;382;43;89;239;97813
"17";"08";"10";"04";5;144;32;20;87;97813
"17";"08";"10";"05";5;161;39;17;91;97813
"17";"08";"10";"06";5;309;26;32;240;97813
"17";"08";"10";"07";5;1293;89;169;1010;97813
"17";"08";"10";"08";5;2171;210;186;1716;97813
"17";"08";"10";"09";5;7617;366;1916;5253;97813
"17";"08";"10";"10";5;7687;441;1677;5489;97813
"17";"08";"10";"11";5;6306;514;813;4866;97813
"17";"08";"10";"12";5;4341;485;403;3382;97813
"17";"08";"10";"13";5;4666;499;448;3650;97813
"17";"08";"10";"14";5;5026;562;480;3870;97813
"17";"08";"10";"15";5;4828;597;443;3701;97813
"17";"08";"10";"16";5;4790;584;425;3684;97813
"17";"08";"10";"17";5;4158;486;347;3242;97813
"17";"08";"10";"18";5;3723;453;314;2893;97813
"17";"08";"10";"19";5;3701;490;337;2817;97813
"17";"08";"10";"20";5;3761;489;331;2879;97813
"17";"08";"10";"21";5;6098;454;2314;3259;97813
"17";"08";"10";"22";5;3799;491;456;2801;97813
"17";"08";"10";"23";5;2894;404;304;2134;97813
"17";"08";"11";"00";6;1743;295;205;1213;97813
"17";"08";"11";"01";6;933;150;140;623;97813
"17";"08";"11";"02";6;831;111;334;369;97813
"17";"08";"11";"03";6;391;64;77;234;97813
"17";"08";"11";"04";6;287;31;62;183;97813
"17";"08";"11";"05";6;248;26;46;168;97813
"17";"08";"11";"06";6;360;41;60;252;97813
"17";"08";"11";"07";6;1043;101;127;795;97813
"17";"08";"11";"08";6;2164;180;209;1739;97813
"17";"08";"11";"09";6;7035;365;1723;4861;97813
"17";"08";"11";"10";6;7576;458;1663;5370;97813
"17";"08";"11";"11";6;6181;505;909;4689;97813
"17";"08";"11";"12";6;4013;472;406;3069;97813
"17";"08";"11";"13";6;4236;462;425;3261;97813
"17";"08";"11";"14";6;4486;469;424;3502;97813
"17";"08";"11";"15";6;4654;559;447;3565;97813
"17";"08";"11";"16";6;4406;562;405;3346;97813
"17";"08";"11";"17";6;3902;499;358;2968;97813
"17";"08";"11";"18";6;3365;408;345;2563;97813
"17";"08";"11";"19";6;3337;449;354;2454;97813
"17";"08";"11";"20";6;3072;423;309;2278;97813
"17";"08";"11";"21";6;4995;378;2174;2366;97813
"17";"08";"11";"22";6;2637;346;265;1970;97813
"17";"08";"11";"23";6;2093;344;241;1451;97813
"17";"08";"12";"00";7;1359;226;172;916;97813
"17";"08";"12";"01";7;884;152;114;603;97813
"17";"08";"12";"02";7;877;132;333;377;97813
"17";"08";"12";"03";7;512;113;95;286;97813
"17";"08";"12";"04";7;303;49;43;195;97813
"17";"08";"12";"05";7;274;27;49;184;97813
"17";"08";"12";"06";7;335;48;43;229;97813
"17";"08";"12";"07";7;664;93;81;474;97813
"17";"08";"12";"08";7;1378;193;142;1025;97813
"17";"08";"12";"09";7;5683;294;2156;3177;97813
"17";"08";"12";"10";7;5637;320;1147;4105;97813
"17";"08";"12";"11";7;3120;392;362;2311;97813
"17";"08";"12";"12";7;2783;371;258;2098;97813
"17";"08";"12";"13";7;2842;408;333;2048;97813
"17";"08";"12";"14";7;2826;381;325;2064;97813
"17";"08";"12";"15";7;2689;409;250;1979;97813
"17";"08";"12";"16";7;2523;356;224;1894;97813
"17";"08";"12";"17";7;2458;328;256;1827;97813
"17";"08";"12";"18";7;2472;322;245;1856;97813
"17";"08";"12";"19";7;2430;321;240;1825;97813
"17";"08";"12";"20";7;2260;300;205;1708;97813
"17";"08";"12";"21";7;5243;335;2164;2682;97813
"17";"08";"12";"22";7;2008;309;201;1465;97813
"17";"08";"12";"23";7;1558;243;133;1143;97813
"17";"08";"13";"00";1;1190;207;160;793;97813
"17";"08";"13";"01";1;839;151;124;546;97813
"17";"08";"13";"02";1;755;123;289;329;97813
"17";"08";"13";"03";1;389;68;52;265;97813
"17";"08";"13";"04";1;327;85;48;181;97813
"17";"08";"13";"05";1;262;30;59;169;97813
"17";"08";"13";"06";1;188;13;31;139;97813
"17";"08";"13";"07";1;430;52;55;311;97813
"17";"08";"13";"08";1;782;72;87;604;97813
"17";"08";"13";"09";1;5441;119;2370;2907;97813
"17";"08";"13";"10";1;4887;231;1114;3480;97813
"17";"08";"13";"11";1;2134;237;203;1650;97813
"17";"08";"13";"12";1;1989;230;193;1526;97813
"17";"08";"13";"13";1;1822;233;188;1369;97813
"17";"08";"13";"14";1;2011;268;211;1494;97813
"17";"08";"13";"15";1;2161;286;246;1590;97813
"17";"08";"13";"16";1;2184;326;195;1623;97813
"17";"08";"13";"17";1;2356;308;232;1772;97813
"17";"08";"13";"18";1;2462;315;213;1907;97813
"17";"08";"13";"19";1;2781;319;244;2159;97813
"17";"08";"13";"20";1;2901;319;214;2313;97813
"17";"08";"13";"21";1;6118;369;2443;3228;97813
"17";"08";"13";"22";1;2623;332;258;1981;97813
"17";"08";"13";"23";1;2042;278;199;1517;97813
"17";"08";"14";"00";2;1326;213;159;920;97813
"17";"08";"14";"01";2;778;121;109;528;97813
"17";"08";"14";"02";2;710;97;279;309;97813
"17";"08";"14";"03";2;375;41;89;233;97813
"17";"08";"14";"04";2;255;27;41;183;97813
"17";"08";"14";"05";2;250;33;43;165;97813
"17";"08";"14";"06";2;307;56;49;199;97813
"17";"08";"14";"07";2;841;75;112;640;97813
"17";"08";"14";"08";2;2097;186;202;1668;97813
"17";"08";"14";"09";2;7008;307;1864;4751;97813
"17";"08";"14";"10";2;7481;473;1665;5243;97813
"17";"08";"14";"11";2;6911;524;968;5313;97813
"17";"08";"14";"12";2;4438;513;429;3415;97813
"17";"08";"14";"13";2;4754;493;418;3749;97813
"17";"08";"14";"14";2;5261;524;513;4134;97813
"17";"08";"14";"15";2;5079;576;480;3936;97813
"17";"08";"14";"16";2;4962;553;469;3838;97813
"17";"08";"14";"17";2;4643;533;474;3540;97813
"17";"08";"14";"18";2;4298;517;424;3270;97813
"17";"08";"14";"19";2;4334;581;487;3173;97813
"17";"08";"14";"20";2;4391;544;433;3317;97813
"17";"08";"14";"21";2;6817;537;2640;3541;97813
"17";"08";"14";"22";2;3988;503;412;3003;97813
"17";"08";"14";"23";2;3011;397;291;2257;97813
"17";"08";"15";"00";3;1724;287;206;1192;97813
"17";"08";"15";"01";3;944;157;136;632;97813
"17";"08";"15";"02";3;782;106;283;366;97813
"17";"08";"15";"03";3;378;60;70;240;97813
"17";"08";"15";"04";3;238;32;51;151;97813
"17";"08";"15";"05";3;267;37;50;168;97813
"17";"08";"15";"06";3;382;57;48;270;97813
"17";"08";"15";"07";3;1040;96;114;816;97813
"17";"08";"15";"08";3;2224;184;215;1786;97813
"17";"08";"15";"09";3;7086;312;1100;5589;97813
"17";"08";"15";"10";3;7702;433;1735;5420;97813
"17";"08";"15";"11";3;7288;568;1596;5016;97813
"17";"08";"15";"12";3;4297;457;407;3329;97813
"17";"08";"15";"13";3;4798;514;512;3694;97813
"17";"08";"15";"14";3;5339;668;514;4049;97813
"17";"08";"15";"15";3;5398;631;494;4176;97813
"17";"08";"15";"16";3;5150;669;470;3908;97813
"17";"08";"15";"17";3;4610;566;439;3526;97813
"17";"08";"15";"18";3;4229;483;398;3280;97813
"17";"08";"15";"19";3;4197;500;389;3239;97813
"17";"08";"15";"20";3;4475;556;362;3497;97813
"17";"08";"15";"21";3;6777;611;2370;3714;97813
"17";"08";"15";"22";3;4018;469;392;3106;97813
"17";"08";"15";"23";3;2966;407;285;2205;97813
"17";"08";"16";"00";4;1800;331;190;1245;97813
"17";"08";"16";"01";4;948;151;118;649;97813
"17";"08";"16";"02";4;856;119;310;393;97813
"17";"08";"16";"03";4;380;48;82;236;97813
"17";"08";"16";"04";4;245;36;44;159;97813
"17";"08";"16";"05";4;262;29;39;186;97813
"17";"08";"16";"06";4;405;50;40;308;97813
"17";"08";"16";"07";4;1064;68;133;832;97813
"17";"08";"16";"08";4;2213;234;198;1745;97813
"17";"08";"16";"09";4;6986;373;1530;5005;97813
"17";"08";"16";"10";4;8081;490;1706;5775;97813
"17";"08";"16";"11";4;6620;517;1134;4868;97813
"17";"08";"16";"12";4;4309;494;427;3283;97813
"17";"08";"16";"13";4;4627;534;405;3610;97813
"17";"08";"16";"14";4;5047;577;437;3928;97813
"17";"08";"16";"15";4;5043;558;445;3947;97813
"17";"08";"16";"16";4;4875;531;442;3818;97813
"17";"08";"16";"17";4;4756;548;458;3678;97813
"17";"08";"16";"18";4;3882;499;336;2968;97813
"17";"08";"16";"19";4;3876;465;372;2963;97813
"17";"08";"16";"20";4;3871;476;322;2987;97813
"17";"08";"16";"21";4;6196;496;2443;3178;97813
"17";"08";"16";"22";4;3672;434;338;2844;97813
"17";"08";"16";"23";4;2666;385;249;1984;97813
"17";"08";"17";"00";5;1780;337;209;1201;97813
"17";"08";"17";"01";5;875;140;141;570;97813
"17";"08";"17";"02";5;832;103;347;352;97813
"17";"08";"17";"03";5;253;62;39;142;97813
"17";"08";"17";"04";5;406;50;73;272;97813
"17";"08";"17";"05";5;277;32;52;187;97813
"17";"08";"17";"06";5;374;49;29;291;97813
"17";"08";"17";"07";5;935;113;107;700;97813
"17";"08";"17";"08";5;2080;181;221;1635;97813
"17";"08";"17";"09";5;7115;343;1812;4871;97813
"17";"08";"17";"10";5;7720;484;1676;5438;97813
"17";"08";"17";"11";5;5874;510;713;4548;97813
"17";"08";"17";"12";5;4258;483;379;3323;97813
"17";"08";"17";"13";5;4521;582;381;3471;97813
"17";"08";"17";"14";5;4787;639;460;3594;97813
"17";"08";"17";"15";5;4632;617;380;3553;97813
"17";"08";"17";"16";5;4943;657;429;3767;97813
"17";"08";"17";"17";5;4208;460;369;3296;97813
"17";"08";"17";"18";5;3835;536;325;2898;97813
"17";"08";"17";"19";5;3706;502;380;2765;97813
"17";"08";"17";"20";5;3670;535;306;2757;97813
"17";"08";"17";"21";5;6327;460;2433;3344;97813
"17";"08";"17";"22";5;3371;435;325;2553;97813
"17";"08";"17";"23";5;2620;347;285;1920;97813
"17";"08";"18";"00";6;1472;192;199;1057;97813
"17";"08";"18";"01";6;860;122;126;586;97813
"17";"08";"18";"02";6;801;126;305;336;97813
"17";"08";"18";"03";6;332;43;69;206;97813
"17";"08";"18";"04";6;252;35;50;153;97813
"17";"08";"18";"05";6;221;38;37;141;97813
"17";"08";"18";"06";6;350;33;52;259;97813
"17";"08";"18";"07";6;902;106;99;682;97813
"17";"08";"18";"08";6;2011;192;169;1624;97813
"17";"08";"18";"09";6;6216;259;2480;3392;97813
"17";"08";"18";"10";6;4257;407;410;3361;97813
"17";"08";"18";"11";6;4402;493;387;3444;97813
"17";"08";"18";"12";6;3787;475;374;2871;97813
"17";"08";"18";"13";6;4243;527;369;3255;97813
"17";"08";"18";"14";6;5034;1059;428;3430;97813
"17";"08";"18";"15";6;4530;613;411;3404;97813
"17";"08";"18";"16";6;4351;538;436;3293;97813
"17";"08";"18";"17";6;4082;486;393;3107;97813
"17";"08";"18";"18";6;3397;452;287;2592;97813
"17";"08";"18";"19";6;3125;465;283;2311;97813
"17";"08";"18";"20";6;3150;494;323;2279;97813
"17";"08";"18";"21";6;6031;494;1336;4127;97813
"17";"08";"18";"22";6;5837;385;1322;4062;97813
"17";"08";"18";"23";6;1971;310;199;1425;97813
"17";"08";"19";"00";7;1429;278;203;906;97813
"17";"08";"19";"01";7;881;156;123;575;97813
"17";"08";"19";"02";7;838;146;287;374;97813
"17";"08";"19";"03";7;442;83;71;273;97813
"17";"08";"19";"04";7;270;33;52;178;97813
"17";"08";"19";"05";7;250;25;43;177;97813
"17";"08";"19";"06";7;280;29;42;204;97813
"17";"08";"19";"07";7;658;78;89;482;97813
"17";"08";"19";"08";7;1174;113;148;884;97813
"17";"08";"19";"09";7;4923;211;1436;3222;97813
"17";"08";"19";"10";7;5246;276;1374;3540;97813
"17";"08";"19";"11";7;5090;292;1155;3577;97813
"17";"08";"19";"12";7;3045;347;315;2329;97813
"17";"08";"19";"13";7;2860;395;288;2118;97813
"17";"08";"19";"14";7;2833;399;307;2080;97813
"17";"08";"19";"15";7;2653;353;286;1971;97813
"17";"08";"19";"16";7;2534;332;237;1912;97813
"17";"08";"19";"17";7;2401;313;239;1792;97813
"17";"08";"19";"18";7;2414;297;245;1809;97813
"17";"08";"19";"19";7;2357;285;216;1815;97813
"17";"08";"19";"20";7;2300;267;237;1749;97813
"17";"08";"19";"21";7;4907;345;2471;2026;97813
"17";"08";"19";"22";7;1920;303;197;1373;97813
"17";"08";"19";"23";7;1386;232;142;993;97813
"17";"08";"20";"00";1;1060;169;133;742;97813
"17";"08";"20";"01";1;739;129;123;469;97813
"17";"08";"20";"02";1;771;105;264;389;97813
"17";"08";"20";"03";1;416;68;71;270;97813
"17";"08";"20";"04";1;292;36;68;179;97813
"17";"08";"20";"05";1;255;33;54;160;97813
"17";"08";"20";"06";1;216;18;44;151;97813
"17";"08";"20";"07";1;366;32;48;276;97813
"17";"08";"20";"08";1;735;61;101;561;97813
"17";"08";"20";"09";1;4622;144;1942;2489;97813
"17";"08";"20";"10";1;4957;207;1350;3359;97813
"17";"08";"20";"11";1;3927;281;706;2871;97813
"17";"08";"20";"12";1;2246;283;221;1711;97813
"17";"08";"20";"13";1;2295;287;226;1740;97813
"17";"08";"20";"14";1;2335;341;233;1726;97813
"17";"08";"20";"15";1;2338;305;251;1734;97813
"17";"08";"20";"16";1;2373;305;232;1780;97813
"17";"08";"20";"17";1;2548;307;258;1939;97813
"17";"08";"20";"18";1;2586;285;244;2020;97813
"17";"08";"20";"19";1;2848;381;256;2165;97813
"17";"08";"20";"20";1;2962;339;302;2268;97813
"17";"08";"20";"21";1;5601;297;2556;2688;97813
"17";"08";"20";"22";1;2692;316;262;2068;97813
"17";"08";"20";"23";1;1982;253;190;1497;97813
"17";"08";"21";"00";2;1285;204;163;894;97813
"17";"08";"21";"01";2;735;114;124;479;97813
"17";"08";"21";"02";2;702;90;264;328;97813
"17";"08";"21";"03";2;332;32;86;205;97813
"17";"08";"21";"04";2;256;36;54;159;97813
"17";"08";"21";"05";2;265;28;45;188;97813
"17";"08";"21";"06";2;291;42;36;211;97813
"17";"08";"21";"07";2;833;79;90;656;97813
"17";"08";"21";"08";2;1874;144;169;1528;97813
"17";"08";"21";"09";2;6181;284;1673;4150;97813
"17";"08";"21";"10";2;7036;413;1931;4601;97813
"17";"08";"21";"11";2;6585;460;861;5144;97813
"17";"08";"21";"12";2;3935;380;387;3089;97813
"17";"08";"21";"13";2;4396;446;444;3404;97813
"17";"08";"21";"14";2;4982;511;476;3900;97813
"17";"08";"21";"15";2;5158;631;461;3983;97813
"17";"08";"21";"16";2;5016;574;475;3866;97813
"17";"08";"21";"17";2;4609;519;463;3528;97813
"17";"08";"21";"18";2;3916;474;383;2979;97813
"17";"08";"21";"19";2;4009;488;409;3050;97813
"17";"08";"21";"20";2;4262;518;422;3254;97813
"17";"08";"21";"21";2;6835;466;2532;3741;97813
"17";"08";"21";"22";2;3662;456;335;2796;97813
"17";"08";"21";"23";2;2764;374;302;2019;97813
"17";"08";"22";"00";3;1635;279;204;1098;97813
"17";"08";"22";"01";3;892;191;164;520;97813
"17";"08";"22";"02";3;776;109;289;360;97813
"17";"08";"22";"03";3;371;59;83;218;97813
"17";"08";"22";"04";3;272;36;64;160;97813
"17";"08";"22";"05";3;250;26;52;164;97813
"17";"08";"22";"06";3;336;47;33;250;97813
"17";"08";"22";"07";3;905;82;119;690;97813
"17";"08";"22";"08";3;2047;181;231;1598;97813
"17";"08";"22";"09";3;6718;275;2074;4301;97813
"17";"08";"22";"10";3;7576;473;1447;5554;97813
"17";"08";"22";"11";3;6253;550;879;4711;97813
"17";"08";"22";"12";3;3982;455;405;3063;97813
"17";"08";"22";"13";3;4322;484;412;3339;97813
"17";"08";"22";"14";3;4839;564;461;3707;97813
"17";"08";"22";"15";3;4777;589;468;3624;97813
"17";"08";"22";"16";3;4633;536;472;3531;97813
"17";"08";"22";"17";3;4290;483;430;3294;97813
"17";"08";"22";"18";3;3805;443;367;2919;97813
"17";"08";"22";"19";3;3778;495;396;2817;97813
"17";"08";"22";"20";3;4100;521;408;3085;97813
"17";"08";"22";"21";3;6428;514;2416;3395;97813
"17";"08";"22";"22";3;3624;438;356;2743;97813
"17";"08";"22";"23";3;2599;368;260;1915;97813
"17";"08";"23";"00";4;1633;237;229;1131;97813
"17";"08";"23";"01";4;892;168;136;571;97813
"17";"08";"23";"02";4;835;146;285;374;97813
"17";"08";"23";"03";4;377;43;67;253;97813
"17";"08";"23";"04";4;269;26;43;189;97813
"17";"08";"23";"05";4;275;26;38;198;97813
"17";"08";"23";"06";4;377;57;50;260;97813
"17";"08";"23";"07";4;968;113;105;739;97813
"17";"08";"23";"08";4;2132;173;219;1700;97813
"17";"08";"23";"09";4;6459;337;2101;3949;97813
"17";"08";"23";"10";4;7182;445;1220;5383;97813
"17";"08";"23";"11";4;6824;482;955;5281;97813
"17";"08";"23";"12";4;4096;455;437;3129;97813
"17";"08";"23";"13";4;4347;530;399;3348;97813
"17";"08";"23";"14";4;4746;505;470;3682;97813
"17";"08";"23";"15";4;4566;513;473;3495;97813
"17";"08";"23";"16";4;4476;488;412;3492;97813
"17";"08";"23";"17";4;4176;470;367;3242;97813
"17";"08";"23";"18";4;3529;450;335;2679;97813
"17";"08";"23";"19";4;3524;459;397;2600;97813
"17";"08";"23";"20";4;3624;454;366;2742;97813
"17";"08";"23";"21";4;5961;430;2512;2929;97813
"17";"08";"23";"22";4;3406;376;326;2641;97813
"17";"08";"23";"23";4;2397;330;214;1800;97813
"17";"08";"24";"00";5;1684;253;250;1146;97813
"17";"08";"24";"01";5;939;161;131;625;97813
"17";"08";"24";"02";5;764;101;271;373;97813
"17";"08";"24";"03";5;307;36;54;213;97813
"17";"08";"24";"04";5;215;23;49;138;97813
"17";"08";"24";"05";5;280;43;43;185;97813
"17";"08";"24";"06";5;318;44;47;218;97813
"17";"08";"24";"07";5;794;83;88;612;97813
"17";"08";"24";"08";5;1932;180;192;1521;97813
"17";"08";"24";"09";5;6435;337;1688;4329;97813
"17";"08";"24";"10";5;6961;449;1605;4800;97813
"17";"08";"24";"11";5;6219;389;941;4777;97813
"17";"08";"24";"12";5;3659;387;335;2860;97813
"17";"08";"24";"13";5;4043;525;385;3061;97813
"17";"08";"24";"14";5;4398;508;417;3386;97813
"17";"08";"24";"15";5;4435;566;400;3392;97813
"17";"08";"24";"16";5;4142;445;432;3194;97813
"17";"08";"24";"17";5;3861;468;354;2974;97813
"17";"08";"24";"18";5;3413;447;315;2594;97813
"17";"08";"24";"19";5;3368;418;330;2555;97813
"17";"08";"24";"20";5;3363;439;332;2542;97813
"17";"08";"24";"21";5;5730;408;2402;2839;97813
"17";"08";"24";"22";5;3099;388;319;2337;97813
"17";"08";"24";"23";5;2431;341;264;1760;97813
"17";"08";"25";"00";6;1593;311;174;1061;97813
"17";"08";"25";"01";6;786;128;111;529;97813
"17";"08";"25";"02";6;775;106;301;336;97813
"17";"08";"25";"03";6;381;61;84;227;97813
"17";"08";"25";"04";6;260;43;37;174;97813
"17";"08";"25";"05";6;267;33;46;182;97813
"17";"08";"25";"06";6;376;56;38;271;97813
"17";"08";"25";"07";6;875;79;128;645;97813
"17";"08";"25";"08";6;1941;217;176;1517;97813
"17";"08";"25";"09";6;5946;359;1200;4327;97813
"17";"08";"25";"10";6;6643;448;1422;4715;97813
"17";"08";"25";"11";6;6758;466;1409;4809;97813
"17";"08";"25";"12";6;3630;436;416;2697;97813
"17";"08";"25";"13";6;3800;456;374;2897;97813
"17";"08";"25";"14";6;4188;479;395;3229;97813
"17";"08";"25";"15";6;4120;522;352;3183;97813
"17";"08";"25";"16";6;4010;484;365;3083;97813
"17";"08";"25";"17";6;3662;466;375;2732;97813
"17";"08";"25";"18";6;3170;414;289;2398;97813
"17";"08";"25";"19";6;2874;451;270;2075;97813
"17";"08";"25";"20";6;2813;386;293;2066;97813
"17";"08";"25";"21";6;4709;393;2161;2077;97813
"17";"08";"25";"22";6;2383;298;263;1763;97813
"17";"08";"25";"23";6;1974;330;186;1419;97813
"17";"08";"26";"00";7;1274;208;172;857;97813
"17";"08";"26";"01";7;807;168;110;498;97813
"17";"08";"26";"02";7;759;133;272;331;97813
"17";"08";"26";"03";7;399;72;68;237;97813
"17";"08";"26";"04";7;264;60;40;157;97813
"17";"08";"26";"05";7;225;18;45;155;97813
"17";"08";"26";"06";7;262;41;24;195;97813
"17";"08";"26";"07";7;643;57;86;485;97813
"17";"08";"26";"08";7;1162;111;117;915;97813
"17";"08";"26";"09";7;5605;217;1434;3900;97813
"17";"08";"26";"10";7;5778;308;1511;3883;97813
"17";"08";"26";"11";7;3819;362;638;2740;97813
"17";"08";"26";"12";7;2433;368;214;1806;97813
"17";"08";"26";"13";7;2360;341;229;1740;97813
"17";"08";"26";"14";7;2490;364;239;1852;97813
"17";"08";"26";"15";7;2318;289;202;1764;97813
"17";"08";"26";"16";7;2252;303;210;1701;97813
"17";"08";"26";"17";7;2125;280;222;1585;97813
"17";"08";"26";"18";7;2153;308;197;1614;97813
"17";"08";"26";"19";7;2089;282;191;1581;97813
"17";"08";"26";"20";7;2038;260;172;1557;97813
"17";"08";"26";"21";7;4364;286;2129;1857;97813
"17";"08";"26";"22";7;1829;281;192;1327;97813
"17";"08";"26";"23";7;1376;217;139;982;97813
"17";"08";"27";"00";1;1061;226;144;659;97813
"17";"08";"27";"01";1;696;142;110;409;97813
"17";"08";"27";"02";1;599;105;122;350;97813
"17";"08";"27";"03";1;534;63;212;249;97813
"17";"08";"27";"04";1;243;35;40;165;97813
"17";"08";"27";"05";1;235;36;39;157;97813
"17";"08";"27";"06";1;194;23;29;140;97813
"17";"08";"27";"07";1;393;28;54;298;97813
"17";"08";"27";"08";1;767;89;92;573;97813
"17";"08";"27";"09";1;5233;141;1548;3499;97813
"17";"08";"27";"10";1;5540;221;1267;3994;97813
"17";"08";"27";"11";1;5732;211;1412;4041;97813
"17";"08";"27";"12";1;2089;219;211;1594;97813
"17";"08";"27";"13";1;1972;265;213;1466;97813
"17";"08";"27";"14";1;2125;286;196;1612;97813
"17";"08";"27";"15";1;2163;296;202;1623;97813
